date,time,meter_ID,meter_value
2024-06-27,01:30,111-111-111,1301.832
2024-06-27,01:30,333-333-333,1286.81
2024-06-27,01:30,666-666-666,1262.844
2024-06-27,02:00,111-111-111,1302.507
2024-06-27,02:00,333-333-333,1287.299
2024-06-27,02:00,666-666-666,1262.952
2024-06-27,02:30,111-111-111,1303.056
2024-06-27,02:30,333-333-333,1287.848
2024-06-27,02:30,666-666-666,1263.351
2024-06-27,03:00,111-111-111,1303.397
2024-06-27,03:00,333-333-333,1288.829
2024-06-27,03:00,666-666-666,1263.821
2024-06-27,03:30,111-111-111,1303.804
2024-06-27,03:30,333-333-333,1289.265
2024-06-27,03:30,666-666-666,1264.06
2024-06-27,04:00,111-111-111,1304.702
2024-06-27,04:00,333-333-333,1289.454
2024-06-27,04:00,666-666-666,1264.18
2024-06-27,04:30,111-111-111,1305.21
2024-06-27,04:30,333-333-333,1289.565
2024-06-27,04:30,666-666-666,1264.976
2024-06-27,05:00,111-111-111,1305.664
2024-06-27,05:00,333-333-333,1290.178
2024-06-27,05:00,666-666-666,1265.298
2024-06-27,05:30,111-111-111,1306.461
2024-06-27,05:30,333-333-333,1290.694
2024-06-27,05:30,666-666-666,1265.38
2024-06-27,06:00,111-111-111,1307.063
2024-06-27,06:00,333-333-333,1290.743
2024-06-27,06:00,666-666-666,1265.533
2024-06-27,06:30,111-111-111,1307.84
2024-06-27,06:30,333-333-333,1291.665
2024-06-27,06:30,666-666-666,1266.047
2024-06-27,07:00,111-111-111,1308.56
2024-06-27,07:00,333-333-333,1292.57
2024-06-27,07:00,666-666-666,1266.882
2024-06-27,07:30,111-111-111,1308.599
2024-06-27,07:30,333-333-333,1293.47
2024-06-27,07:30,666-666-666,1266.919
2024-06-27,08:00,111-111-111,1309.557
2024-06-27,08:00,333-333-333,1293.947
2024-06-27,08:00,666-666-666,1267.89
2024-06-27,08:30,111-111-111,1310.536
2024-06-27,08:30,333-333-333,1294.455
2024-06-27,08:30,666-666-666,1268.126
2024-06-27,09:00,111-111-111,1311.169
2024-06-27,09:00,333-333-333,1294.936
2024-06-27,09:00,666-666-666,1268.465
2024-06-27,09:30,111-111-111,1312.021
2024-06-27,09:30,333-333-333,1295.919
2024-06-27,09:30,666-666-666,1268.505
2024-06-27,10:00,111-111-111,1312.753
2024-06-27,10:00,333-333-333,1296.553
2024-06-27,10:00,666-666-666,1269.136
2024-06-27,10:30,111-111-111,1313.67
2024-06-27,10:30,333-333-333,1297.061
2024-06-27,10:30,666-666-666,1269.588
2024-06-27,11:00,111-111-111,1313.918
2024-06-27,11:00,333-333-333,1297.439
2024-06-27,11:00,666-666-666,1270.531
2024-06-27,11:30,111-111-111,1314.9
2024-06-27,11:30,333-333-333,1298.115
2024-06-27,11:30,666-666-666,1271.359
2024-06-27,12:00,111-111-111,1314.959
2024-06-27,12:00,333-333-333,1298.331
2024-06-27,12:00,666-666-666,1271.433
2024-06-27,12:30,111-111-111,1315.56
2024-06-27,12:30,333-333-333,1298.672
2024-06-27,12:30,666-666-666,1271.792
2024-06-27,13:00,111-111-111,1315.674
2024-06-27,13:00,333-333-333,1298.711
2024-06-27,13:00,666-666-666,1272.051
2024-06-27,13:30,111-111-111,1316.533
2024-06-27,13:30,333-333-333,1299.65
2024-06-27,13:30,666-666-666,1272.955
2024-06-27,14:00,111-111-111,1317.279
2024-06-27,14:00,333-333-333,1300.576
2024-06-27,14:00,666-666-666,1273.841
2024-06-27,14:30,111-111-111,1317.526
2024-06-27,14:30,333-333-333,1301.095
2024-06-27,14:30,666-666-666,1273.999
2024-06-27,15:00,111-111-111,1317.679
2024-06-27,15:00,333-333-333,1301.224
2024-06-27,15:00,666-666-666,1274.385
2024-06-27,15:30,111-111-111,1318.556
2024-06-27,15:30,333-333-333,1301.504
2024-06-27,15:30,666-666-666,1274.49
2024-06-27,16:00,111-111-111,1318.623
2024-06-27,16:00,333-333-333,1301.545
2024-06-27,16:00,666-666-666,1274.557
2024-06-27,16:30,111-111-111,1319.333
2024-06-27,16:30,333-333-333,1302.378
2024-06-27,16:30,666-666-666,1275.064
2024-06-27,17:00,111-111-111,1319.379
2024-06-27,17:00,333-333-333,1302.99
2024-06-27,17:00,666-666-666,1275.544
2024-06-27,17:30,111-111-111,1319.72
2024-06-27,17:30,333-333-333,1303.879
2024-06-27,17:30,666-666-666,1276.202
2024-06-27,18:00,111-111-111,1320.235
2024-06-27,18:00,333-333-333,1304.5
2024-06-27,18:00,666-666-666,1277.158
2024-06-27,18:30,111-111-111,1320.771
2024-06-27,18:30,333-333-333,1305.354
