date,time,meter_ID,meter_value
2024-06-11,01:30,111-111-111,930.406
2024-06-11,01:30,333-333-333,919.732
2024-06-11,01:30,666-666-666,913.449
2024-06-11,02:00,111-111-111,931.01
2024-06-11,02:00,333-333-333,919.864
2024-06-11,02:00,666-666-666,913.463
2024-06-11,02:30,111-111-111,931.76
2024-06-11,02:30,333-333-333,920.686
2024-06-11,02:30,666-666-666,913.85
2024-06-11,03:00,111-111-111,931.889
2024-06-11,03:00,333-333-333,921.286
2024-06-11,03:00,666-666-666,914.573
2024-06-11,03:30,111-111-111,932.844
2024-06-11,03:30,333-333-333,921.498
2024-06-11,03:30,666-666-666,914.989
2024-06-11,04:00,111-111-111,933.258
2024-06-11,04:00,333-333-333,922.077
2024-06-11,04:00,666-666-666,915.016
2024-06-11,04:30,111-111-111,933.382
2024-06-11,04:30,333-333-333,922.866
2024-06-11,04:30,666-666-666,915.056
2024-06-11,05:00,111-111-111,934.257
2024-06-11,05:00,333-333-333,922.957
2024-06-11,05:00,666-666-666,915.391
2024-06-11,05:30,111-111-111,934.812
2024-06-11,05:30,333-333-333,923.381
2024-06-11,05:30,666-666-666,915.963
2024-06-11,06:00,111-111-111,935.149
2024-06-11,06:00,333-333-333,924.293
2024-06-11,06:00,666-666-666,916.205
2024-06-11,06:30,111-111-111,935.444
2024-06-11,06:30,333-333-333,924.457
2024-06-11,06:30,666-666-666,916.645
2024-06-11,07:00,111-111-111,935.596
2024-06-11,07:00,333-333-333,924.8
2024-06-11,07:00,666-666-666,917.015
2024-06-11,07:30,111-111-111,936.413
2024-06-11,07:30,333-333-333,924.921
2024-06-11,07:30,666-666-666,917.82
2024-06-11,08:00,111-111-111,937.373
2024-06-11,08:00,333-333-333,925.262
2024-06-11,08:00,666-666-666,918.018
2024-06-11,08:30,111-111-111,938.118
2024-06-11,08:30,333-333-333,925.773
2024-06-11,08:30,666-666-666,918.389
2024-06-11,09:00,111-111-111,938.252
2024-06-11,09:00,333-333-333,926.308
2024-06-11,09:00,666-666-666,919.213
2024-06-11,09:30,111-111-111,939.131
2024-06-11,09:30,333-333-333,926.336
2024-06-11,09:30,666-666-666,919.612
2024-06-11,10:00,111-111-111,939.799
2024-06-11,10:00,333-333-333,926.665
2024-06-11,10:00,666-666-666,919.789
2024-06-11,10:30,111-111-111,940.604
2024-06-11,10:30,333-333-333,926.901
2024-06-11,10:30,666-666-666,920.598
2024-06-11,11:00,111-111-111,940.965
2024-06-11,11:00,333-333-333,927.639
2024-06-11,11:00,666-666-666,921.473
2024-06-11,11:30,111-111-111,941.607
2024-06-11,11:30,333-333-333,928.472
2024-06-11,11:30,666-666-666,921.623
2024-06-11,12:00,111-111-111,942.579
2024-06-11,12:00,333-333-333,929.097
2024-06-11,12:00,666-666-666,922.07
2024-06-11,12:30,111-111-111,943.089
2024-06-11,12:30,333-333-333,930.041
2024-06-11,12:30,666-666-666,922.618
2024-06-11,13:00,111-111-111,943.876
2024-06-11,13:00,333-333-333,930.217
2024-06-11,13:00,666-666-666,922.984
2024-06-11,13:30,111-111-111,944.793
2024-06-11,13:30,333-333-333,930.403
2024-06-11,13:30,666-666-666,923.185
2024-06-11,14:00,111-111-111,945.157
2024-06-11,14:00,333-333-333,931.03
