date,time,meter_ID,meter_value
2024-06-18,01:30,111-111-111,1090.176
2024-06-18,01:30,333-333-333,1082.422
2024-06-18,01:30,666-666-666,1065.737
2024-06-18,02:00,111-111-111,1090.521
2024-06-18,02:00,333-333-333,1083.157
2024-06-18,02:00,666-666-666,1066.043
2024-06-18,02:30,111-111-111,1091.462
2024-06-18,02:30,333-333-333,1083.467
2024-06-18,02:30,666-666-666,1066.086
2024-06-18,03:00,111-111-111,1091.809
2024-06-18,03:00,333-333-333,1083.533
2024-06-18,03:00,666-666-666,1066.743
2024-06-18,03:30,111-111-111,1092.356
2024-06-18,03:30,333-333-333,1084.303
2024-06-18,03:30,666-666-666,1066.854
2024-06-18,04:00,111-111-111,1092.85
2024-06-18,04:00,333-333-333,1084.94
2024-06-18,04:00,666-666-666,1067.615
2024-06-18,04:30,111-111-111,1093.068
2024-06-18,04:30,333-333-333,1085.027
2024-06-18,04:30,666-666-666,1068.326
2024-06-18,05:00,111-111-111,1093.335
2024-06-18,05:00,333-333-333,1085.041
2024-06-18,05:00,666-666-666,1068.443
2024-06-18,05:30,111-111-111,1093.922
2024-06-18,05:30,333-333-333,1085.131
2024-06-18,05:30,666-666-666,1069.348
2024-06-18,06:00,111-111-111,1094.205
2024-06-18,06:00,333-333-333,1085.288
2024-06-18,06:00,666-666-666,1070.05
2024-06-18,06:30,111-111-111,1094.856
2024-06-18,06:30,333-333-333,1085.484
2024-06-18,06:30,666-666-666,1070.863
2024-06-18,07:00,111-111-111,1095.025
2024-06-18,07:00,333-333-333,1086.349
2024-06-18,07:00,666-666-666,1071.516
2024-06-18,07:30,111-111-111,1095.562
2024-06-18,07:30,333-333-333,1087.2
2024-06-18,07:30,666-666-666,1072.434
2024-06-18,08:00,111-111-111,1095.859
2024-06-18,08:00,333-333-333,1087.263
2024-06-18,08:00,666-666-666,1073.114
2024-06-18,08:30,111-111-111,1096.345
2024-06-18,08:30,333-333-333,1087.668
2024-06-18,08:30,666-666-666,1073.699
2024-06-18,09:00,111-111-111,1096.43
2024-06-18,09:00,333-333-333,1088.438
2024-06-18,09:00,666-666-666,1073.982
2024-06-18,09:30,111-111-111,1097.323
2024-06-18,09:30,333-333-333,1088.521
2024-06-18,09:30,666-666-666,1074.034
2024-06-18,10:00,111-111-111,1097.823
2024-06-18,10:00,333-333-333,1088.632
2024-06-18,10:00,666-666-666,1074.501
2024-06-18,10:30,111-111-111,1098.764
2024-06-18,10:30,333-333-333,1089.355
2024-06-18,10:30,666-666-666,1075.381
2024-06-18,11:00,111-111-111,1099.66
2024-06-18,11:00,333-333-333,1089.45
2024-06-18,11:00,666-666-666,1076.346
2024-06-18,11:30,111-111-111,1100.312
2024-06-18,11:30,333-333-333,1090.319
2024-06-18,11:30,666-666-666,1076.389
2024-06-18,12:00,111-111-111,1100.335
2024-06-18,12:00,333-333-333,1091.227
2024-06-18,12:00,666-666-666,1076.709
2024-06-18,12:30,111-111-111,1100.951
2024-06-18,12:30,333-333-333,1091.76
2024-06-18,12:30,666-666-666,1076.893
2024-06-18,13:00,111-111-111,1101.875
2024-06-18,13:00,333-333-333,1092.55
2024-06-18,13:00,666-666-666,1077.022
2024-06-18,13:30,111-111-111,1102.589
2024-06-18,13:30,333-333-333,1092.834
2024-06-18,13:30,666-666-666,1077.335
2024-06-18,14:00,111-111-111,1103.306
2024-06-18,14:00,333-333-333,1093.728
2024-06-18,14:00,666-666-666,1077.725
2024-06-18,14:30,111-111-111,1103.319
2024-06-18,14:30,333-333-333,1093.731
2024-06-18,14:30,666-666-666,1077.948
2024-06-18,15:00,111-111-111,1104.272
2024-06-18,15:00,333-333-333,1094.233
2024-06-18,15:00,666-666-666,1078.58
2024-06-18,15:30,111-111-111,1104.997
2024-06-18,15:30,333-333-333,1094.556
2024-06-18,15:30,666-666-666,1079.403
2024-06-18,16:00,111-111-111,1105.257
2024-06-18,16:00,333-333-333,1095.124
2024-06-18,16:00,666-666-666,1079.534
2024-06-18,16:30,111-111-111,1106.127
2024-06-18,16:30,333-333-333,1095.579
2024-06-18,16:30,666-666-666,1079.85
2024-06-18,17:00,111-111-111,1106.619
2024-06-18,17:00,333-333-333,1095.605
2024-06-18,17:00,666-666-666,1080.571
2024-06-18,17:30,111-111-111,1107.444
2024-06-18,17:30,333-333-333,1096.588
2024-06-18,17:30,666-666-666,1080.796
2024-06-18,18:00,111-111-111,1108.158
2024-06-18,18:00,333-333-333,1097.426
2024-06-18,18:00,666-666-666,1081.135
2024-06-18,18:30,111-111-111,1108.442
2024-06-18,18:30,333-333-333,1097.773
2024-06-18,18:30,666-666-666,1081.177
2024-06-18,19:00,111-111-111,1109.24
2024-06-18,19:00,333-333-333,1098.286
2024-06-18,19:00,666-666-666,1081.843
2024-06-18,19:30,111-111-111,1109.312
2024-06-18,19:30,333-333-333,1098.318
2024-06-18,19:30,666-666-666,1082.757
2024-06-18,20:00,111-111-111,1109.629
2024-06-18,20:00,333-333-333,1098.917
2024-06-18,20:00,666-666-666,1082.97
2024-06-18,20:30,111-111-111,1109.688
2024-06-18,20:30,333-333-333,1099.309
2024-06-18,20:30,666-666-666,1083.24
2024-06-18,21:00,111-111-111,1110.613
2024-06-18,21:00,333-333-333,1099.968
2024-06-18,21:00,666-666-666,1083.341
2024-06-18,21:30,111-111-111,1111.206
2024-06-18,21:30,333-333-333,1100.666
2024-06-18,21:30,666-666-666,1083.476
2024-06-18,22:00,111-111-111,1111.693
2024-06-18,22:00,333-333-333,1100.78
2024-06-18,22:00,666-666-666,1084.379
2024-06-18,22:30,111-111-111,1111.918
2024-06-18,22:30,333-333-333,1100.904
2024-06-18,22:30,666-666-666,1084.736
2024-06-18,23:00,111-111-111,1112.833
2024-06-18,23:00,333-333-333,1101.677
2024-06-18,23:00,666-666-666,1085.383
2024-06-18,23:30,111-111-111,1113.035
2024-06-18,23:30,333-333-333,1102.659
2024-06-18,23:30,666-666-666,1086.135
