date,time,meter_ID,meter_value
2024-06-17,01:30,111-111-111,1068.562
2024-06-17,01:30,333-333-333,1059.534
2024-06-17,01:30,666-666-666,1041.657
2024-06-17,02:00,111-111-111,1068.883
2024-06-17,02:00,333-333-333,1060.447
2024-06-17,02:00,666-666-666,1042.074
2024-06-17,02:30,111-111-111,1069.344
2024-06-17,02:30,333-333-333,1061.036
2024-06-17,02:30,666-666-666,1042.866
2024-06-17,03:00,111-111-111,1070.078
2024-06-17,03:00,333-333-333,1061.981
2024-06-17,03:00,666-666-666,1043.048
2024-06-17,03:30,111-111-111,1070.221
2024-06-17,03:30,333-333-333,1062.449
2024-06-17,03:30,666-666-666,1043.206
2024-06-17,04:00,111-111-111,1070.766
2024-06-17,04:00,333-333-333,1062.722
2024-06-17,04:00,666-666-666,1044.01
2024-06-17,04:30,111-111-111,1070.905
2024-06-17,04:30,333-333-333,1062.864
2024-06-17,04:30,666-666-666,1044.248
2024-06-17,05:00,111-111-111,1071.126
2024-06-17,05:00,333-333-333,1063.267
2024-06-17,05:00,666-666-666,1044.313
2024-06-17,05:30,111-111-111,1071.269
2024-06-17,05:30,333-333-333,1063.951
2024-06-17,05:30,666-666-666,1045.284
2024-06-17,06:00,111-111-111,1071.871
2024-06-17,06:00,333-333-333,1064.897
2024-06-17,06:00,666-666-666,1046.204
2024-06-17,06:30,111-111-111,1072.165
2024-06-17,06:30,333-333-333,1064.997
2024-06-17,06:30,666-666-666,1046.86
2024-06-17,07:00,111-111-111,1072.255
2024-06-17,07:00,333-333-333,1065.841
2024-06-17,07:00,666-666-666,1047.39
2024-06-17,07:30,111-111-111,1072.459
2024-06-17,07:30,333-333-333,1065.897
2024-06-17,07:30,666-666-666,1048.255
2024-06-17,08:00,111-111-111,1073.237
2024-06-17,08:00,333-333-333,1066.472
2024-06-17,08:00,666-666-666,1048.895
2024-06-17,08:30,111-111-111,1073.697
2024-06-17,08:30,333-333-333,1066.999
2024-06-17,08:30,666-666-666,1049.249
2024-06-17,09:00,111-111-111,1074.464
2024-06-17,09:00,333-333-333,1067.931
2024-06-17,09:00,666-666-666,1049.296
2024-06-17,09:30,111-111-111,1074.698
2024-06-17,09:30,333-333-333,1067.994
2024-06-17,09:30,666-666-666,1049.983
2024-06-17,10:00,111-111-111,1075.395
2024-06-17,10:00,333-333-333,1068.64
2024-06-17,10:00,666-666-666,1050.83
2024-06-17,10:30,111-111-111,1076.229
2024-06-17,10:30,333-333-333,1068.729
2024-06-17,10:30,666-666-666,1051.703
2024-06-17,11:00,111-111-111,1077.144
2024-06-17,11:00,333-333-333,1069.11
2024-06-17,11:00,666-666-666,1052.097
2024-06-17,11:30,111-111-111,1078.139
2024-06-17,11:30,333-333-333,1069.801
2024-06-17,11:30,666-666-666,1052.153
2024-06-17,12:00,111-111-111,1078.657
2024-06-17,12:00,333-333-333,1070.577
2024-06-17,12:00,666-666-666,1052.536
2024-06-17,12:30,111-111-111,1078.832
2024-06-17,12:30,333-333-333,1070.808
2024-06-17,12:30,666-666-666,1052.664
2024-06-17,13:00,111-111-111,1079.183
2024-06-17,13:00,333-333-333,1071.342
2024-06-17,13:00,666-666-666,1053.47
2024-06-17,13:30,111-111-111,1079.967
2024-06-17,13:30,333-333-333,1072.157
2024-06-17,13:30,666-666-666,1053.483
2024-06-17,14:00,111-111-111,1080.463
2024-06-17,14:00,333-333-333,1072.477
2024-06-17,14:00,666-666-666,1053.919
2024-06-17,14:30,111-111-111,1080.478
2024-06-17,14:30,333-333-333,1073.214
2024-06-17,14:30,666-666-666,1054.757
2024-06-17,15:00,111-111-111,1080.948
2024-06-17,15:00,333-333-333,1074.035
2024-06-17,15:00,666-666-666,1055.583
2024-06-17,15:30,111-111-111,1081.683
2024-06-17,15:30,333-333-333,1074.732
2024-06-17,15:30,666-666-666,1056.449
2024-06-17,16:00,111-111-111,1082.408
2024-06-17,16:00,333-333-333,1075.472
2024-06-17,16:00,666-666-666,1056.728
2024-06-17,16:30,111-111-111,1083.196
2024-06-17,16:30,333-333-333,1076.019
