date,time,meter_ID,meter_value
2024-06-23,01:30,111-111-111,1208.003
2024-06-23,01:30,333-333-333,1193.693
2024-06-23,01:30,666-666-666,1178.586
2024-06-23,02:00,111-111-111,1208.488
2024-06-23,02:00,333-333-333,1194.509
2024-06-23,02:00,666-666-666,1178.939
2024-06-23,02:30,111-111-111,1208.816
2024-06-23,02:30,333-333-333,1194.931
2024-06-23,02:30,666-666-666,1179.451
2024-06-23,03:00,111-111-111,1209.136
2024-06-23,03:00,333-333-333,1195.382
2024-06-23,03:00,666-666-666,1180.229
2024-06-23,03:30,111-111-111,1210.061
2024-06-23,03:30,333-333-333,1196.306
2024-06-23,03:30,666-666-666,1181.132
2024-06-23,04:00,111-111-111,1210.973
2024-06-23,04:00,333-333-333,1197.173
2024-06-23,04:00,666-666-666,1181.852
2024-06-23,04:30,111-111-111,1211.071
2024-06-23,04:30,333-333-333,1197.916
2024-06-23,04:30,666-666-666,1182.369
2024-06-23,05:00,111-111-111,1212.017
2024-06-23,05:00,333-333-333,1198.85
2024-06-23,05:00,666-666-666,1182.797
2024-06-23,05:30,111-111-111,1212.415
2024-06-23,05:30,333-333-333,1199.846
2024-06-23,05:30,666-666-666,1183.63
2024-06-23,06:00,111-111-111,1212.78
2024-06-23,06:00,333-333-333,1200.373
2024-06-23,06:00,666-666-666,1183.752
2024-06-23,06:30,111-111-111,1213.362
2024-06-23,06:30,333-333-333,1201.299
2024-06-23,06:30,666-666-666,1183.892
2024-06-23,07:00,111-111-111,1213.926
2024-06-23,07:00,333-333-333,1202.018
2024-06-23,07:00,666-666-666,1183.904
2024-06-23,07:30,111-111-111,1214.096
2024-06-23,07:30,333-333-333,1202.3
2024-06-23,07:30,666-666-666,1184.403
2024-06-23,08:00,111-111-111,1214.618
2024-06-23,08:00,333-333-333,1203.016
2024-06-23,08:00,666-666-666,1185.282
2024-06-23,08:30,111-111-111,1214.922
2024-06-23,08:30,333-333-333,1203.126
2024-06-23,08:30,666-666-666,1185.315
2024-06-23,09:00,111-111-111,1215.588
2024-06-23,09:00,333-333-333,1203.952
2024-06-23,09:00,666-666-666,1185.463
2024-06-23,09:30,111-111-111,1216.291
2024-06-23,09:30,333-333-333,1204.0
2024-06-23,09:30,666-666-666,1186.202
2024-06-23,10:00,111-111-111,1216.629
2024-06-23,10:00,333-333-333,1204.852
2024-06-23,10:00,666-666-666,1186.262
2024-06-23,10:30,111-111-111,1216.75
2024-06-23,10:30,333-333-333,1205.811
2024-06-23,10:30,666-666-666,1186.382
2024-06-23,11:00,111-111-111,1217.207
2024-06-23,11:00,333-333-333,1205.985
2024-06-23,11:00,666-666-666,1186.779
2024-06-23,11:30,111-111-111,1217.415
2024-06-23,11:30,333-333-333,1206.84
2024-06-23,11:30,666-666-666,1186.986
2024-06-23,12:00,111-111-111,1217.471
2024-06-23,12:00,333-333-333,1207.727
2024-06-23,12:00,666-666-666,1187.809
2024-06-23,12:30,111-111-111,1218.181
2024-06-23,12:30,333-333-333,1208.121
2024-06-23,12:30,666-666-666,1188.697
2024-06-23,13:00,111-111-111,1218.566
2024-06-23,13:00,333-333-333,1209.04
2024-06-23,13:00,666-666-666,1189.298
2024-06-23,13:30,111-111-111,1219.067
2024-06-23,13:30,333-333-333,1209.324
2024-06-23,13:30,666-666-666,1189.988
2024-06-23,14:00,111-111-111,1220.067
2024-06-23,14:00,333-333-333,1209.85
2024-06-23,14:00,666-666-666,1190.491
2024-06-23,14:30,111-111-111,1220.962
2024-06-23,14:30,333-333-333,1209.881
2024-06-23,14:30,666-666-666,1190.862
2024-06-23,15:00,111-111-111,1221.29
2024-06-23,15:00,333-333-333,1210.315
2024-06-23,15:00,666-666-666,1191.053
2024-06-23,15:30,111-111-111,1221.469
2024-06-23,15:30,333-333-333,1210.342
2024-06-23,15:30,666-666-666,1191.887
2024-06-23,16:00,111-111-111,1222.461
2024-06-23,16:00,333-333-333,1210.756
2024-06-23,16:00,666-666-666,1192.864
2024-06-23,16:30,111-111-111,1222.522
2024-06-23,16:30,333-333-333,1211.328
2024-06-23,16:30,666-666-666,1192.973
2024-06-23,17:00,111-111-111,1222.843
2024-06-23,17:00,333-333-333,1212.17
2024-06-23,17:00,666-666-666,1193.14
2024-06-23,17:30,111-111-111,1223.015
2024-06-23,17:30,333-333-333,1212.707
2024-06-23,17:30,666-666-666,1194.103
2024-06-23,18:00,111-111-111,1223.869
2024-06-23,18:00,333-333-333,1213.296
2024-06-23,18:00,666-666-666,1194.672
2024-06-23,18:30,111-111-111,1224.517
2024-06-23,18:30,333-333-333,1213.883
2024-06-23,18:30,666-666-666,1194.703
2024-06-23,19:00,111-111-111,1225.491
2024-06-23,19:00,333-333-333,1214.075
2024-06-23,19:00,666-666-666,1195.062
2024-06-23,19:30,111-111-111,1225.717
2024-06-23,19:30,333-333-333,1214.091
2024-06-23,19:30,666-666-666,1195.327
2024-06-23,20:00,111-111-111,1225.816
2024-06-23,20:00,333-333-333,1214.651
2024-06-23,20:00,666-666-666,1195.437
2024-06-23,20:30,111-111-111,1225.873
2024-06-23,20:30,333-333-333,1215.253
2024-06-23,20:30,666-666-666,1195.515
2024-06-23,21:00,111-111-111,1226.124
2024-06-23,21:00,333-333-333,1215.757
2024-06-23,21:00,666-666-666,1195.555
2024-06-23,21:30,111-111-111,1226.208
2024-06-23,21:30,333-333-333,1215.819
2024-06-23,21:30,666-666-666,1195.66
2024-06-23,22:00,111-111-111,1226.361
2024-06-23,22:00,333-333-333,1216.305
2024-06-23,22:00,666-666-666,1195.75
2024-06-23,22:30,111-111-111,1227.052
2024-06-23,22:30,333-333-333,1216.917
2024-06-23,22:30,666-666-666,1195.956
2024-06-23,23:00,111-111-111,1227.805
2024-06-23,23:00,333-333-333,1217.531
2024-06-23,23:00,666-666-666,1196.069
2024-06-23,23:30,111-111-111,1228.678
2024-06-23,23:30,333-333-333,1218.142
2024-06-23,23:30,666-666-666,1196.858
