date,time,meter_ID,meter_value
2024-06-29,01:30,111-111-111,1350.746
2024-06-29,01:30,333-333-333,1334.249
2024-06-29,01:30,666-666-666,1307.889
2024-06-29,02:00,111-111-111,1350.883
2024-06-29,02:00,333-333-333,1334.813
2024-06-29,02:00,666-666-666,1308.001
2024-06-29,02:30,111-111-111,1351.405
2024-06-29,02:30,333-333-333,1335.222
2024-06-29,02:30,666-666-666,1308.065
2024-06-29,03:00,111-111-111,1351.711
2024-06-29,03:00,333-333-333,1335.448
2024-06-29,03:00,666-666-666,1308.976
2024-06-29,03:30,111-111-111,1351.754
2024-06-29,03:30,333-333-333,1335.73
2024-06-29,03:30,666-666-666,1309.927
2024-06-29,04:00,111-111-111,1352.291
2024-06-29,04:00,333-333-333,1336.179
2024-06-29,04:00,666-666-666,1310.332
2024-06-29,04:30,111-111-111,1352.8
2024-06-29,04:30,333-333-333,1336.761
2024-06-29,04:30,666-666-666,1310.666
2024-06-29,05:00,111-111-111,1353.293
2024-06-29,05:00,333-333-333,1337.235
2024-06-29,05:00,666-666-666,1311.643
2024-06-29,05:30,111-111-111,1353.861
2024-06-29,05:30,333-333-333,1337.805
2024-06-29,05:30,666-666-666,1312.194
2024-06-29,06:00,111-111-111,1354.452
2024-06-29,06:00,333-333-333,1338.493
2024-06-29,06:00,666-666-666,1312.345
2024-06-29,06:30,111-111-111,1355.292
2024-06-29,06:30,333-333-333,1339.023
2024-06-29,06:30,666-666-666,1313.158
2024-06-29,07:00,111-111-111,1355.901
2024-06-29,07:00,333-333-333,1339.666
2024-06-29,07:00,666-666-666,1314.088
2024-06-29,07:30,111-111-111,1355.985
2024-06-29,07:30,333-333-333,1340.057
2024-06-29,07:30,666-666-666,1314.384
2024-06-29,08:00,111-111-111,1356.833
2024-06-29,08:00,333-333-333,1340.342
2024-06-29,08:00,666-666-666,1314.749
2024-06-29,08:30,111-111-111,1357.504
2024-06-29,08:30,333-333-333,1341.332
2024-06-29,08:30,666-666-666,1315.339
2024-06-29,09:00,111-111-111,1357.979
2024-06-29,09:00,333-333-333,1341.919
2024-06-29,09:00,666-666-666,1316.313
2024-06-29,09:30,111-111-111,1358.392
2024-06-29,09:30,333-333-333,1342.044
2024-06-29,09:30,666-666-666,1316.435
2024-06-29,10:00,111-111-111,1358.544
2024-06-29,10:00,333-333-333,1342.645
2024-06-29,10:00,666-666-666,1317.042
2024-06-29,10:30,111-111-111,1358.894
2024-06-29,10:30,333-333-333,1343.2
2024-06-29,10:30,666-666-666,1317.063
2024-06-29,11:00,111-111-111,1358.931
2024-06-29,11:00,333-333-333,1343.991
2024-06-29,11:00,666-666-666,1317.896
2024-06-29,11:30,111-111-111,1359.855
2024-06-29,11:30,333-333-333,1344.042
2024-06-29,11:30,666-666-666,1318.576
2024-06-29,12:00,111-111-111,1360.569
2024-06-29,12:00,333-333-333,1344.506
2024-06-29,12:00,666-666-666,1318.781
2024-06-29,12:30,111-111-111,1361.066
2024-06-29,12:30,333-333-333,1344.708
2024-06-29,12:30,666-666-666,1319.529
2024-06-29,13:00,111-111-111,1361.854
2024-06-29,13:00,333-333-333,1345.655
2024-06-29,13:00,666-666-666,1320.116
2024-06-29,13:30,111-111-111,1362.138
2024-06-29,13:30,333-333-333,1345.999
2024-06-29,13:30,666-666-666,1320.741
2024-06-29,14:00,111-111-111,1362.971
2024-06-29,14:00,333-333-333,1346.847
2024-06-29,14:00,666-666-666,1320.833
2024-06-29,14:30,111-111-111,1363.745
2024-06-29,14:30,333-333-333,1347.339
2024-06-29,14:30,666-666-666,1320.991
2024-06-29,15:00,111-111-111,1364.455
2024-06-29,15:00,333-333-333,1347.737
2024-06-29,15:00,666-666-666,1321.646
2024-06-29,15:30,111-111-111,1364.79
2024-06-29,15:30,333-333-333,1348.685
2024-06-29,15:30,666-666-666,1322.467
2024-06-29,16:00,111-111-111,1365.092
2024-06-29,16:00,333-333-333,1348.866
2024-06-29,16:00,666-666-666,1322.516
2024-06-29,16:30,111-111-111,1365.708
2024-06-29,16:30,333-333-333,1349.069
2024-06-29,16:30,666-666-666,1323.5
2024-06-29,17:00,111-111-111,1365.819
2024-06-29,17:00,333-333-333,1349.925
2024-06-29,17:00,666-666-666,1324.261
2024-06-29,17:30,111-111-111,1366.816
2024-06-29,17:30,333-333-333,1350.743
2024-06-29,17:30,666-666-666,1324.355
2024-06-29,18:00,111-111-111,1366.952
2024-06-29,18:00,333-333-333,1351.12
2024-06-29,18:00,666-666-666,1324.784
2024-06-29,18:30,111-111-111,1367.46
2024-06-29,18:30,333-333-333,1352.119
2024-06-29,18:30,666-666-666,1325.264
2024-06-29,19:00,111-111-111,1367.902
2024-06-29,19:00,333-333-333,1352.167
2024-06-29,19:00,666-666-666,1325.293
2024-06-29,19:30,111-111-111,1368.323
2024-06-29,19:30,333-333-333,1352.99
2024-06-29,19:30,666-666-666,1325.75
2024-06-29,20:00,111-111-111,1369.193
2024-06-29,20:00,333-333-333,1353.835
2024-06-29,20:00,666-666-666,1326.267
2024-06-29,20:30,111-111-111,1370.081
2024-06-29,20:30,333-333-333,1354.005
2024-06-29,20:30,666-666-666,1327.218
2024-06-29,21:00,111-111-111,1370.122
2024-06-29,21:00,333-333-333,1354.694
2024-06-29,21:00,666-666-666,1327.595
2024-06-29,21:30,111-111-111,1370.614
2024-06-29,21:30,333-333-333,1355.122
2024-06-29,21:30,666-666-666,1328.094
2024-06-29,22:00,111-111-111,1370.837
2024-06-29,22:00,333-333-333,1355.95
2024-06-29,22:00,666-666-666,1328.555
2024-06-29,22:30,111-111-111,1371.223
2024-06-29,22:30,333-333-333,1356.066
2024-06-29,22:30,666-666-666,1329.017
2024-06-29,23:00,111-111-111,1371.503
2024-06-29,23:00,333-333-333,1356.145
