date,time,meter_ID,meter_value
2024-06-07,01:30,111-111-111,842.457
2024-06-07,01:30,333-333-333,828.55
2024-06-07,01:30,666-666-666,826.824
2024-06-07,02:00,111-111-111,842.507
2024-06-07,02:00,333-333-333,828.885
2024-06-07,02:00,666-666-666,827.504
2024-06-07,02:30,111-111-111,842.712
2024-06-07,02:30,333-333-333,829.247
2024-06-07,02:30,666-666-666,827.707
2024-06-07,03:00,111-111-111,842.964
2024-06-07,03:00,333-333-333,829.379
2024-06-07,03:00,666-666-666,827.994
2024-06-07,03:30,111-111-111,843.716
2024-06-07,03:30,333-333-333,829.765
2024-06-07,03:30,666-666-666,828.214
2024-06-07,04:00,111-111-111,844.264
2024-06-07,04:00,333-333-333,830.016
2024-06-07,04:00,666-666-666,828.823
2024-06-07,04:30,111-111-111,844.399
2024-06-07,04:30,333-333-333,830.867
2024-06-07,04:30,666-666-666,828.878
2024-06-07,05:00,111-111-111,845.097
2024-06-07,05:00,333-333-333,831.02
2024-06-07,05:00,666-666-666,828.915
2024-06-07,05:30,111-111-111,845.184
2024-06-07,05:30,333-333-333,831.076
2024-06-07,05:30,666-666-666,829.111
2024-06-07,06:00,111-111-111,845.603
2024-06-07,06:00,333-333-333,831.722
2024-06-07,06:00,666-666-666,829.225
2024-06-07,06:30,111-111-111,845.91
2024-06-07,06:30,333-333-333,831.826
2024-06-07,06:30,666-666-666,829.689
2024-06-07,07:00,111-111-111,846.096
2024-06-07,07:00,333-333-333,832.411
2024-06-07,07:00,666-666-666,829.859
2024-06-07,07:30,111-111-111,846.841
2024-06-07,07:30,333-333-333,833.138
2024-06-07,07:30,666-666-666,830.76
2024-06-07,08:00,111-111-111,847.323
2024-06-07,08:00,333-333-333,833.835
2024-06-07,08:00,666-666-666,831.286
2024-06-07,08:30,111-111-111,847.781
2024-06-07,08:30,333-333-333,834.032
2024-06-07,08:30,666-666-666,831.346
2024-06-07,09:00,111-111-111,848.336
2024-06-07,09:00,333-333-333,834.483
2024-06-07,09:00,666-666-666,831.786
2024-06-07,09:30,111-111-111,848.558
2024-06-07,09:30,333-333-333,835.144
2024-06-07,09:30,666-666-666,831.834
2024-06-07,10:00,111-111-111,848.939
2024-06-07,10:00,333-333-333,835.657
2024-06-07,10:00,666-666-666,832.786
2024-06-07,10:30,111-111-111,849.603
2024-06-07,10:30,333-333-333,836.603
2024-06-07,10:30,666-666-666,832.817
2024-06-07,11:00,111-111-111,850.144
2024-06-07,11:00,333-333-333,836.635
2024-06-07,11:00,666-666-666,833.207
2024-06-07,11:30,111-111-111,850.528
2024-06-07,11:30,333-333-333,836.935
2024-06-07,11:30,666-666-666,834.198
2024-06-07,12:00,111-111-111,850.797
2024-06-07,12:00,333-333-333,837.262
2024-06-07,12:00,666-666-666,834.989
2024-06-07,12:30,111-111-111,850.846
2024-06-07,12:30,333-333-333,837.355
2024-06-07,12:30,666-666-666,835.093
2024-06-07,13:00,111-111-111,851.494
2024-06-07,13:00,333-333-333,837.605
2024-06-07,13:00,666-666-666,835.965
2024-06-07,13:30,111-111-111,852.111
2024-06-07,13:30,333-333-333,837.741
2024-06-07,13:30,666-666-666,836.282
2024-06-07,14:00,111-111-111,852.645
2024-06-07,14:00,333-333-333,838.56
2024-06-07,14:00,666-666-666,836.957
2024-06-07,14:30,111-111-111,853.128
2024-06-07,14:30,333-333-333,838.655
2024-06-07,14:30,666-666-666,837.401
2024-06-07,15:00,111-111-111,853.644
2024-06-07,15:00,333-333-333,838.697
2024-06-07,15:00,666-666-666,837.751
2024-06-07,15:30,111-111-111,853.886
2024-06-07,15:30,333-333-333,839.152
2024-06-07,15:30,666-666-666,838.204
2024-06-07,16:00,111-111-111,854.234
