date,time,meter_ID,meter_value
2024-06-06,01:30,111-111-111,820.676
2024-06-06,01:30,333-333-333,808.043
2024-06-06,01:30,666-666-666,804.422
2024-06-06,02:00,111-111-111,821.117
2024-06-06,02:00,333-333-333,808.164
2024-06-06,02:00,666-666-666,805.188
2024-06-06,02:30,111-111-111,821.408
2024-06-06,02:30,333-333-333,808.666
2024-06-06,02:30,666-666-666,805.352
2024-06-06,03:00,111-111-111,822.165
2024-06-06,03:00,333-333-333,809.361
2024-06-06,03:00,666-666-666,805.949
2024-06-06,03:30,111-111-111,822.319
2024-06-06,03:30,333-333-333,809.647
2024-06-06,03:30,666-666-666,806.424
2024-06-06,04:00,111-111-111,823.072
2024-06-06,04:00,333-333-333,809.792
2024-06-06,04:00,666-666-666,806.75
2024-06-06,04:30,111-111-111,823.283
2024-06-06,04:30,333-333-333,810.625
2024-06-06,04:30,666-666-666,807.346
2024-06-06,05:00,111-111-111,823.881
2024-06-06,05:00,333-333-333,810.917
2024-06-06,05:00,666-666-666,807.516
2024-06-06,05:30,111-111-111,824.187
2024-06-06,05:30,333-333-333,811.723
2024-06-06,05:30,666-666-666,807.794
2024-06-06,06:00,111-111-111,824.776
2024-06-06,06:00,333-333-333,812.402
2024-06-06,06:00,666-666-666,808.641
2024-06-06,06:30,111-111-111,825.282
2024-06-06,06:30,333-333-333,812.442
2024-06-06,06:30,666-666-666,808.69
2024-06-06,07:00,111-111-111,826.021
2024-06-06,07:00,333-333-333,812.829
2024-06-06,07:00,666-666-666,808.992
2024-06-06,07:30,111-111-111,826.386
2024-06-06,07:30,333-333-333,813.238
2024-06-06,07:30,666-666-666,809.595
2024-06-06,08:00,111-111-111,827.21
2024-06-06,08:00,333-333-333,813.374
2024-06-06,08:00,666-666-666,810.152
2024-06-06,08:30,111-111-111,827.619
2024-06-06,08:30,333-333-333,814.239
2024-06-06,08:30,666-666-666,810.331
2024-06-06,09:00,111-111-111,828.019
2024-06-06,09:00,333-333-333,814.677
2024-06-06,09:00,666-666-666,810.369
2024-06-06,09:30,111-111-111,828.313
2024-06-06,09:30,333-333-333,814.831
2024-06-06,09:30,666-666-666,810.507
2024-06-06,10:00,111-111-111,829.293
2024-06-06,10:00,333-333-333,814.847
2024-06-06,10:00,666-666-666,810.826
2024-06-06,10:30,111-111-111,829.364
2024-06-06,10:30,333-333-333,815.553
2024-06-06,10:30,666-666-666,811.414
2024-06-06,11:00,111-111-111,830.183
2024-06-06,11:00,333-333-333,815.696
2024-06-06,11:00,666-666-666,812.287
2024-06-06,11:30,111-111-111,830.231
2024-06-06,11:30,333-333-333,815.907
2024-06-06,11:30,666-666-666,813.263
2024-06-06,12:00,111-111-111,830.7
2024-06-06,12:00,333-333-333,816.554
2024-06-06,12:00,666-666-666,813.684
2024-06-06,12:30,111-111-111,831.143
2024-06-06,12:30,333-333-333,816.954
2024-06-06,12:30,666-666-666,814.105
2024-06-06,13:00,111-111-111,832.107
2024-06-06,13:00,333-333-333,817.837
2024-06-06,13:00,666-666-666,814.759
2024-06-06,13:30,111-111-111,832.138
2024-06-06,13:30,333-333-333,818.695
2024-06-06,13:30,666-666-666,815.481
2024-06-06,14:00,111-111-111,832.67
2024-06-06,14:00,333-333-333,818.842
2024-06-06,14:00,666-666-666,815.851
2024-06-06,14:30,111-111-111,833.603
2024-06-06,14:30,333-333-333,819.572
2024-06-06,14:30,666-666-666,816.176
2024-06-06,15:00,111-111-111,834.346
2024-06-06,15:00,333-333-333,820.068
2024-06-06,15:00,666-666-666,816.835
2024-06-06,15:30,111-111-111,835.216
2024-06-06,15:30,333-333-333,820.667
2024-06-06,15:30,666-666-666,817.73
2024-06-06,16:00,111-111-111,836.08
2024-06-06,16:00,333-333-333,820.893
2024-06-06,16:00,666-666-666,818.688
2024-06-06,16:30,111-111-111,836.986
2024-06-06,16:30,333-333-333,820.955
2024-06-06,16:30,666-666-666,819.564
2024-06-06,17:00,111-111-111,837.582
2024-06-06,17:00,333-333-333,821.366
2024-06-06,17:00,666-666-666,819.686
2024-06-06,17:30,111-111-111,837.69
2024-06-06,17:30,333-333-333,822.234
2024-06-06,17:30,666-666-666,820.409
2024-06-06,18:00,111-111-111,837.746
2024-06-06,18:00,333-333-333,822.84
2024-06-06,18:00,666-666-666,820.812
2024-06-06,18:30,111-111-111,838.41
2024-06-06,18:30,333-333-333,823.55
2024-06-06,18:30,666-666-666,821.77
2024-06-06,19:00,111-111-111,838.985
2024-06-06,19:00,333-333-333,823.961
2024-06-06,19:00,666-666-666,821.828
2024-06-06,19:30,111-111-111,839.442
2024-06-06,19:30,333-333-333,824.865
2024-06-06,19:30,666-666-666,821.845
2024-06-06,20:00,111-111-111,839.478
2024-06-06,20:00,333-333-333,825.519
2024-06-06,20:00,666-666-666,821.882
2024-06-06,20:30,111-111-111,839.482
2024-06-06,20:30,333-333-333,825.772
2024-06-06,20:30,666-666-666,822.852
2024-06-06,21:00,111-111-111,839.511
2024-06-06,21:00,333-333-333,826.186
2024-06-06,21:00,666-666-666,823.368
2024-06-06,21:30,111-111-111,840.125
2024-06-06,21:30,333-333-333,827.044
2024-06-06,21:30,666-666-666,823.863
2024-06-06,22:00,111-111-111,840.583
2024-06-06,22:00,333-333-333,827.096
2024-06-06,22:00,666-666-666,824.845
2024-06-06,22:30,111-111-111,840.721
2024-06-06,22:30,333-333-333,827.306
2024-06-06,22:30,666-666-666,825.578
2024-06-06,23:00,111-111-111,841.037
2024-06-06,23:00,333-333-333,827.578
2024-06-06,23:00,666-666-666,826.247
2024-06-06,23:30,111-111-111,841.941
2024-06-06,23:30,333-333-333,827.608
2024-06-06,23:30,666-666-666,826.257
