date,time,meter_ID,meter_value
2024-07-04,01:30,111-111-111,1467.368
2024-07-04,01:30,333-333-333,1447.993
2024-07-04,01:30,666-666-666,1429.74
2024-07-04,02:00,111-111-111,1467.469
2024-07-04,02:00,333-333-333,1448.817
2024-07-04,02:00,666-666-666,1430.732
2024-07-04,02:30,111-111-111,1467.95
2024-07-04,02:30,333-333-333,1449.735
2024-07-04,02:30,666-666-666,1431.555
2024-07-04,03:00,111-111-111,1468.777
2024-07-04,03:00,333-333-333,1449.97
2024-07-04,03:00,666-666-666,1432.157
2024-07-04,03:30,111-111-111,1469.433
2024-07-04,03:30,333-333-333,1450.759
2024-07-04,03:30,666-666-666,1432.727
2024-07-04,04:00,111-111-111,1469.648
2024-07-04,04:00,333-333-333,1451.292
2024-07-04,04:00,666-666-666,1433.149
2024-07-04,04:30,111-111-111,1470.328
2024-07-04,04:30,333-333-333,1451.778
2024-07-04,04:30,666-666-666,1433.636
2024-07-04,05:00,111-111-111,1470.948
2024-07-04,05:00,333-333-333,1451.959
2024-07-04,05:00,666-666-666,1433.916
2024-07-04,05:30,111-111-111,1471.705
2024-07-04,05:30,333-333-333,1452.568
2024-07-04,05:30,666-666-666,1434.001
2024-07-04,06:00,111-111-111,1472.677
2024-07-04,06:00,333-333-333,1452.942
2024-07-04,06:00,666-666-666,1434.633
2024-07-04,06:30,111-111-111,1473.575
2024-07-04,06:30,333-333-333,1453.128
2024-07-04,06:30,666-666-666,1435.18
2024-07-04,07:00,111-111-111,1473.704
2024-07-04,07:00,333-333-333,1453.255
2024-07-04,07:00,666-666-666,1435.249
2024-07-04,07:30,111-111-111,1474.1
2024-07-04,07:30,333-333-333,1453.748
2024-07-04,07:30,666-666-666,1435.279
2024-07-04,08:00,111-111-111,1474.287
2024-07-04,08:00,333-333-333,1454.057
2024-07-04,08:00,666-666-666,1435.733
2024-07-04,08:30,111-111-111,1475.208
2024-07-04,08:30,333-333-333,1454.34
2024-07-04,08:30,666-666-666,1436.564
2024-07-04,09:00,111-111-111,1475.223
2024-07-04,09:00,333-333-333,1455.175
2024-07-04,09:00,666-666-666,1436.599
2024-07-04,09:30,111-111-111,1475.799
2024-07-04,09:30,333-333-333,1455.528
2024-07-04,09:30,666-666-666,1437.32
2024-07-04,10:00,111-111-111,1476.404
2024-07-04,10:00,333-333-333,1455.805
2024-07-04,10:00,666-666-666,1438.233
2024-07-04,10:30,111-111-111,1476.591
2024-07-04,10:30,333-333-333,1455.995
2024-07-04,10:30,666-666-666,1438.547
2024-07-04,11:00,111-111-111,1476.643
2024-07-04,11:00,333-333-333,1456.402
2024-07-04,11:00,666-666-666,1438.746
2024-07-04,11:30,111-111-111,1477.095
2024-07-04,11:30,333-333-333,1456.595
2024-07-04,11:30,666-666-666,1439.55
2024-07-04,12:00,111-111-111,1477.595
2024-07-04,12:00,333-333-333,1456.732
2024-07-04,12:00,666-666-666,1440.304
2024-07-04,12:30,111-111-111,1478.35
2024-07-04,12:30,333-333-333,1457.504
2024-07-04,12:30,666-666-666,1440.717
2024-07-04,13:00,111-111-111,1478.633
2024-07-04,13:00,333-333-333,1458.364
2024-07-04,13:00,666-666-666,1441.493
2024-07-04,13:30,111-111-111,1478.933
2024-07-04,13:30,333-333-333,1458.85
2024-07-04,13:30,666-666-666,1442.456
2024-07-04,14:00,111-111-111,1479.106
2024-07-04,14:00,333-333-333,1459.688
2024-07-04,14:00,666-666-666,1442.85
2024-07-04,14:30,111-111-111,1479.652
2024-07-04,14:30,333-333-333,1460.385
2024-07-04,14:30,666-666-666,1443.758
2024-07-04,15:00,111-111-111,1480.566
2024-07-04,15:00,333-333-333,1460.795
2024-07-04,15:00,666-666-666,1444.517
2024-07-04,15:30,111-111-111,1480.711
2024-07-04,15:30,333-333-333,1461.082
2024-07-04,15:30,666-666-666,1444.681
2024-07-04,16:00,111-111-111,1481.401
2024-07-04,16:00,333-333-333,1461.748
2024-07-04,16:00,666-666-666,1445.459
2024-07-04,16:30,111-111-111,1482.046
2024-07-04,16:30,333-333-333,1461.949
2024-07-04,16:30,666-666-666,1445.557
2024-07-04,17:00,111-111-111,1482.922
2024-07-04,17:00,333-333-333,1462.268
2024-07-04,17:00,666-666-666,1446.351
2024-07-04,17:30,111-111-111,1483.42
2024-07-04,17:30,333-333-333,1462.693
2024-07-04,17:30,666-666-666,1447.081
2024-07-04,18:00,111-111-111,1483.589
2024-07-04,18:00,333-333-333,1463.475
2024-07-04,18:00,666-666-666,1447.249
2024-07-04,18:30,111-111-111,1483.895
2024-07-04,18:30,333-333-333,1464.167
2024-07-04,18:30,666-666-666,1447.409
2024-07-04,19:00,111-111-111,1484.067
2024-07-04,19:00,333-333-333,1464.766
2024-07-04,19:00,666-666-666,1447.674
2024-07-04,19:30,111-111-111,1485.002
2024-07-04,19:30,333-333-333,1465.309
2024-07-04,19:30,666-666-666,1448.183
2024-07-04,20:00,111-111-111,1485.75
2024-07-04,20:00,333-333-333,1465.505
2024-07-04,20:00,666-666-666,1448.417
2024-07-04,20:30,111-111-111,1486.266
2024-07-04,20:30,333-333-333,1465.818
2024-07-04,20:30,666-666-666,1449.124
2024-07-04,21:00,111-111-111,1487.141
2024-07-04,21:00,333-333-333,1466.577
2024-07-04,21:00,666-666-666,1449.716
2024-07-04,21:30,111-111-111,1487.973
2024-07-04,21:30,333-333-333,1467.063
2024-07-04,21:30,666-666-666,1449.729
2024-07-04,22:00,111-111-111,1488.377
