date,time,meter_ID,meter_value
2024-07-21,01:30,111-111-111,1845.766
2024-07-21,01:30,333-333-333,1828.067
2024-07-21,01:30,666-666-666,1817.633
2024-07-21,02:00,111-111-111,1846.365
2024-07-21,02:00,333-333-333,1829.003
2024-07-21,02:00,666-666-666,1818.214
2024-07-21,02:30,111-111-111,1847.188
2024-07-21,02:30,333-333-333,1829.45
2024-07-21,02:30,666-666-666,1819.099
2024-07-21,03:00,111-111-111,1847.298
2024-07-21,03:00,333-333-333,1830.32
2024-07-21,03:00,666-666-666,1819.99
2024-07-21,03:30,111-111-111,1847.345
2024-07-21,03:30,333-333-333,1831.203
2024-07-21,03:30,666-666-666,1820.666
2024-07-21,04:00,111-111-111,1847.639
2024-07-21,04:00,333-333-333,1831.39
2024-07-21,04:00,666-666-666,1820.787
2024-07-21,04:30,111-111-111,1848.086
2024-07-21,04:30,333-333-333,1832.083
2024-07-21,04:30,666-666-666,1821.691
2024-07-21,05:00,111-111-111,1848.648
2024-07-21,05:00,333-333-333,1832.213
2024-07-21,05:00,666-666-666,1822.543
2024-07-21,05:30,111-111-111,1849.157
2024-07-21,05:30,333-333-333,1832.914
2024-07-21,05:30,666-666-666,1822.845
2024-07-21,06:00,111-111-111,1849.857
2024-07-21,06:00,333-333-333,1833.56
2024-07-21,06:00,666-666-666,1822.932
2024-07-21,06:30,111-111-111,1850.032
2024-07-21,06:30,333-333-333,1834.223
2024-07-21,06:30,666-666-666,1823.605
2024-07-21,07:00,111-111-111,1850.905
2024-07-21,07:00,333-333-333,1834.636
2024-07-21,07:00,666-666-666,1823.878
2024-07-21,07:30,111-111-111,1851.157
2024-07-21,07:30,333-333-333,1835.519
2024-07-21,07:30,666-666-666,1824.651
2024-07-21,08:00,111-111-111,1851.166
2024-07-21,08:00,333-333-333,1836.0
2024-07-21,08:00,666-666-666,1824.791
2024-07-21,08:30,111-111-111,1851.484
2024-07-21,08:30,333-333-333,1836.911
2024-07-21,08:30,666-666-666,1825.443
2024-07-21,09:00,111-111-111,1852.476
2024-07-21,09:00,333-333-333,1837.599
2024-07-21,09:00,666-666-666,1825.455
2024-07-21,09:30,111-111-111,1852.521
2024-07-21,09:30,333-333-333,1837.732
2024-07-21,09:30,666-666-666,1826.181
2024-07-21,10:00,111-111-111,1852.659
2024-07-21,10:00,333-333-333,1838.598
2024-07-21,10:00,666-666-666,1826.685
2024-07-21,10:30,111-111-111,1853.172
2024-07-21,10:30,333-333-333,1839.117
2024-07-21,10:30,666-666-666,1827.005
2024-07-21,11:00,111-111-111,1853.495
2024-07-21,11:00,333-333-333,1840.018
2024-07-21,11:00,666-666-666,1827.365
2024-07-21,11:30,111-111-111,1853.812
2024-07-21,11:30,333-333-333,1840.289
2024-07-21,11:30,666-666-666,1827.742
2024-07-21,12:00,111-111-111,1854.561
2024-07-21,12:00,333-333-333,1841.051
2024-07-21,12:00,666-666-666,1827.756
2024-07-21,12:30,111-111-111,1855.505
2024-07-21,12:30,333-333-333,1841.208
2024-07-21,12:30,666-666-666,1827.8
2024-07-21,13:00,111-111-111,1856.451
2024-07-21,13:00,333-333-333,1841.935
2024-07-21,13:00,666-666-666,1827.814
2024-07-21,13:30,111-111-111,1856.722
2024-07-21,13:30,333-333-333,1841.971
2024-07-21,13:30,666-666-666,1828.315
2024-07-21,14:00,111-111-111,1857.522
2024-07-21,14:00,333-333-333,1842.441
2024-07-21,14:00,666-666-666,1828.971
2024-07-21,14:30,111-111-111,1857.565
2024-07-21,14:30,333-333-333,1842.581
2024-07-21,14:30,666-666-666,1829.72
2024-07-21,15:00,111-111-111,1858.298
2024-07-21,15:00,333-333-333,1842.876
2024-07-21,15:00,666-666-666,1830.683
2024-07-21,15:30,111-111-111,1859.18
2024-07-21,15:30,333-333-333,1843.621
2024-07-21,15:30,666-666-666,1830.885
2024-07-21,16:00,111-111-111,1859.777
2024-07-21,16:00,333-333-333,1843.916
2024-07-21,16:00,666-666-666,1830.923
2024-07-21,16:30,111-111-111,1860.728
2024-07-21,16:30,333-333-333,1844.557
2024-07-21,16:30,666-666-666,1831.414
2024-07-21,17:00,111-111-111,1861.134
2024-07-21,17:00,333-333-333,1844.747
2024-07-21,17:00,666-666-666,1831.812
2024-07-21,17:30,111-111-111,1861.712
2024-07-21,17:30,333-333-333,1845.211
2024-07-21,17:30,666-666-666,1832.747
2024-07-21,18:00,111-111-111,1861.85
2024-07-21,18:00,333-333-333,1845.365
2024-07-21,18:00,666-666-666,1832.819
2024-07-21,18:30,111-111-111,1862.06
2024-07-21,18:30,333-333-333,1846.086
2024-07-21,18:30,666-666-666,1832.903
2024-07-21,19:00,111-111-111,1862.074
2024-07-21,19:00,333-333-333,1846.502
2024-07-21,19:00,666-666-666,1833.122
2024-07-21,19:30,111-111-111,1862.775
2024-07-21,19:30,333-333-333,1846.598
2024-07-21,19:30,666-666-666,1833.728
2024-07-21,20:00,111-111-111,1863.131
2024-07-21,20:00,333-333-333,1847.36
2024-07-21,20:00,666-666-666,1833.813
2024-07-21,20:30,111-111-111,1863.616
2024-07-21,20:30,333-333-333,1847.553
2024-07-21,20:30,666-666-666,1833.849
2024-07-21,21:00,111-111-111,1863.833
2024-07-21,21:00,333-333-333,1848.335
2024-07-21,21:00,666-666-666,1834.079
2024-07-21,21:30,111-111-111,1864.732
2024-07-21,21:30,333-333-333,1848.816
2024-07-21,21:30,666-666-666,1834.958
2024-07-21,22:00,111-111-111,1865.201
2024-07-21,22:00,333-333-333,1849.338
2024-07-21,22:00,666-666-666,1835.444
2024-07-21,22:30,111-111-111,1865.9
2024-07-21,22:30,333-333-333,1849.467
2024-07-21,22:30,666-666-666,1836.379
2024-07-21,23:00,111-111-111,1866.22
2024-07-21,23:00,333-333-333,1849.556
2024-07-21,23:00,666-666-666,1837.365
2024-07-21,23:30,111-111-111,1866.284
2024-07-21,23:30,333-333-333,1850.159
2024-07-21,23:30,666-666-666,1838.17
