date,time,meter_ID,meter_value
2024-07-20,01:30,111-111-111,1824.633
2024-07-20,01:30,333-333-333,1806.141
2024-07-20,01:30,666-666-666,1794.586
2024-07-20,02:00,111-111-111,1824.995
2024-07-20,02:00,333-333-333,1806.693
2024-07-20,02:00,666-666-666,1794.695
2024-07-20,02:30,111-111-111,1825.274
2024-07-20,02:30,333-333-333,1807.257
2024-07-20,02:30,666-666-666,1794.972
2024-07-20,03:00,111-111-111,1826.093
2024-07-20,03:00,333-333-333,1807.563
2024-07-20,03:00,666-666-666,1795.257
2024-07-20,03:30,111-111-111,1826.272
2024-07-20,03:30,333-333-333,1807.924
2024-07-20,03:30,666-666-666,1795.486
2024-07-20,04:00,111-111-111,1826.33
2024-07-20,04:00,333-333-333,1807.972
2024-07-20,04:00,666-666-666,1796.218
2024-07-20,04:30,111-111-111,1826.868
2024-07-20,04:30,333-333-333,1808.425
2024-07-20,04:30,666-666-666,1797.195
2024-07-20,05:00,111-111-111,1827.749
2024-07-20,05:00,333-333-333,1809.349
2024-07-20,05:00,666-666-666,1797.389
2024-07-20,05:30,111-111-111,1828.115
2024-07-20,05:30,333-333-333,1809.482
2024-07-20,05:30,666-666-666,1798.255
2024-07-20,06:00,111-111-111,1828.485
2024-07-20,06:00,333-333-333,1809.777
2024-07-20,06:00,666-666-666,1798.488
2024-07-20,06:30,111-111-111,1829.157
2024-07-20,06:30,333-333-333,1809.996
2024-07-20,06:30,666-666-666,1798.86
2024-07-20,07:00,111-111-111,1829.228
2024-07-20,07:00,333-333-333,1810.563
2024-07-20,07:00,666-666-666,1798.924
2024-07-20,07:30,111-111-111,1829.883
2024-07-20,07:30,333-333-333,1811.303
2024-07-20,07:30,666-666-666,1799.615
2024-07-20,08:00,111-111-111,1830.698
2024-07-20,08:00,333-333-333,1812.302
2024-07-20,08:00,666-666-666,1800.372
2024-07-20,08:30,111-111-111,1830.945
2024-07-20,08:30,333-333-333,1812.841
2024-07-20,08:30,666-666-666,1801.211
2024-07-20,09:00,111-111-111,1831.928
2024-07-20,09:00,333-333-333,1813.26
2024-07-20,09:00,666-666-666,1802.027
2024-07-20,09:30,111-111-111,1832.226
2024-07-20,09:30,333-333-333,1814.144
2024-07-20,09:30,666-666-666,1802.849
2024-07-20,10:00,111-111-111,1833.135
2024-07-20,10:00,333-333-333,1814.946
2024-07-20,10:00,666-666-666,1803.182
2024-07-20,10:30,111-111-111,1833.554
2024-07-20,10:30,333-333-333,1815.206
2024-07-20,10:30,666-666-666,1803.785
2024-07-20,11:00,111-111-111,1834.446
2024-07-20,11:00,333-333-333,1815.518
2024-07-20,11:00,666-666-666,1803.87
2024-07-20,11:30,111-111-111,1835.095
2024-07-20,11:30,333-333-333,1816.217
2024-07-20,11:30,666-666-666,1804.627
2024-07-20,12:00,111-111-111,1835.475
2024-07-20,12:00,333-333-333,1816.491
2024-07-20,12:00,666-666-666,1805.128
2024-07-20,12:30,111-111-111,1836.018
2024-07-20,12:30,333-333-333,1816.877
2024-07-20,12:30,666-666-666,1805.269
2024-07-20,13:00,111-111-111,1836.295
2024-07-20,13:00,333-333-333,1816.934
2024-07-20,13:00,666-666-666,1806.257
2024-07-20,13:30,111-111-111,1836.604
2024-07-20,13:30,333-333-333,1817.494
2024-07-20,13:30,666-666-666,1806.928
2024-07-20,14:00,111-111-111,1836.768
2024-07-20,14:00,333-333-333,1818.395
2024-07-20,14:00,666-666-666,1807.464
2024-07-20,14:30,111-111-111,1837.629
2024-07-20,14:30,333-333-333,1818.835
2024-07-20,14:30,666-666-666,1807.565
2024-07-20,15:00,111-111-111,1837.867
2024-07-20,15:00,333-333-333,1819.632
2024-07-20,15:00,666-666-666,1808.527
2024-07-20,15:30,111-111-111,1838.594
2024-07-20,15:30,333-333-333,1820.453
2024-07-20,15:30,666-666-666,1809.404
2024-07-20,16:00,111-111-111,1839.559
2024-07-20,16:00,333-333-333,1820.505
2024-07-20,16:00,666-666-666,1809.837
2024-07-20,16:30,111-111-111,1840.364
2024-07-20,16:30,333-333-333,1821.255
2024-07-20,16:30,666-666-666,1810.727
2024-07-20,17:00,111-111-111,1840.497
2024-07-20,17:00,333-333-333,1821.524
2024-07-20,17:00,666-666-666,1811.586
2024-07-20,17:30,111-111-111,1841.028
2024-07-20,17:30,333-333-333,1821.666
2024-07-20,17:30,666-666-666,1812.094
2024-07-20,18:00,111-111-111,1841.526
2024-07-20,18:00,333-333-333,1822.372
2024-07-20,18:00,666-666-666,1813.083
2024-07-20,18:30,111-111-111,1842.312
2024-07-20,18:30,333-333-333,1822.946
2024-07-20,18:30,666-666-666,1813.502
2024-07-20,19:00,111-111-111,1842.714
2024-07-20,19:00,333-333-333,1823.142
2024-07-20,19:00,666-666-666,1813.641
2024-07-20,19:30,111-111-111,1843.556
2024-07-20,19:30,333-333-333,1823.869
2024-07-20,19:30,666-666-666,1814.509
2024-07-20,20:00,111-111-111,1843.66
2024-07-20,20:00,333-333-333,1824.155
2024-07-20,20:00,666-666-666,1814.522
2024-07-20,20:30,111-111-111,1843.911
2024-07-20,20:30,333-333-333,1824.934
2024-07-20,20:30,666-666-666,1814.816
2024-07-20,21:00,111-111-111,1844.297
2024-07-20,21:00,333-333-333,1825.828
2024-07-20,21:00,666-666-666,1815.272
2024-07-20,21:30,111-111-111,1844.754
2024-07-20,21:30,333-333-333,1826.343
2024-07-20,21:30,666-666-666,1815.366
2024-07-20,22:00,111-111-111,1844.804
2024-07-20,22:00,333-333-333,1827.189
2024-07-20,22:00,666-666-666,1815.647
2024-07-20,22:30,111-111-111,1845.32
2024-07-20,22:30,333-333-333,1827.257
2024-07-20,22:30,666-666-666,1816.45
2024-07-20,23:00,111-111-111,1845.581
2024-07-20,23:00,333-333-333,1827.333
2024-07-20,23:00,666-666-666,1816.551
2024-07-20,23:30,111-111-111,1845.632
2024-07-20,23:30,333-333-333,1827.656
2024-07-20,23:30,666-666-666,1816.963
