date,time,meter_ID,meter_value
2024-07-11,01:30,111-111-111,1624.541
2024-07-11,01:30,333-333-333,1606.314
2024-07-11,01:30,666-666-666,1591.728
2024-07-11,02:00,111-111-111,1625.494
2024-07-11,02:00,333-333-333,1606.978
2024-07-11,02:00,666-666-666,1591.742
2024-07-11,02:30,111-111-111,1625.671
2024-07-11,02:30,333-333-333,1607.571
2024-07-11,02:30,666-666-666,1592.579
2024-07-11,03:00,111-111-111,1626.224
2024-07-11,03:00,333-333-333,1607.75
2024-07-11,03:00,666-666-666,1593.413
2024-07-11,03:30,111-111-111,1627.094
2024-07-11,03:30,333-333-333,1608.592
2024-07-11,03:30,666-666-666,1593.425
2024-07-11,04:00,111-111-111,1627.389
2024-07-11,04:00,333-333-333,1609.562
2024-07-11,04:00,666-666-666,1593.73
2024-07-11,04:30,111-111-111,1627.416
2024-07-11,04:30,333-333-333,1609.739
2024-07-11,04:30,666-666-666,1594.263
2024-07-11,05:00,111-111-111,1627.788
2024-07-11,05:00,333-333-333,1610.342
2024-07-11,05:00,666-666-666,1594.755
2024-07-11,05:30,111-111-111,1628.562
2024-07-11,05:30,333-333-333,1610.926
2024-07-11,05:30,666-666-666,1595.249
2024-07-11,06:00,111-111-111,1629.063
2024-07-11,06:00,333-333-333,1611.386
2024-07-11,06:00,666-666-666,1595.517
2024-07-11,06:30,111-111-111,1629.329
2024-07-11,06:30,333-333-333,1612.264
2024-07-11,06:30,666-666-666,1596.104
2024-07-11,07:00,111-111-111,1630.262
2024-07-11,07:00,333-333-333,1612.875
2024-07-11,07:00,666-666-666,1596.357
2024-07-11,07:30,111-111-111,1630.728
2024-07-11,07:30,333-333-333,1613.0
2024-07-11,07:30,666-666-666,1597.352
2024-07-11,08:00,111-111-111,1631.528
2024-07-11,08:00,333-333-333,1613.728
2024-07-11,08:00,666-666-666,1597.436
2024-07-11,08:30,111-111-111,1631.86
2024-07-11,08:30,333-333-333,1613.978
2024-07-11,08:30,666-666-666,1598.431
2024-07-11,09:00,111-111-111,1631.869
2024-07-11,09:00,333-333-333,1614.239
