date,time,meter_ID,meter_value
2024-07-28,01:30,111-111-111,2008.261
2024-07-28,01:30,333-333-333,1988.296
2024-07-28,01:30,666-666-666,1976.84
2024-07-28,02:00,111-111-111,2009.23
2024-07-28,02:00,333-333-333,1989.25
2024-07-28,02:00,666-666-666,1977.122
2024-07-28,02:30,111-111-111,2010.1
2024-07-28,02:30,333-333-333,1989.359
2024-07-28,02:30,666-666-666,1977.453
2024-07-28,03:00,111-111-111,2010.214
2024-07-28,03:00,333-333-333,1989.73
2024-07-28,03:00,666-666-666,1978.392
2024-07-28,03:30,111-111-111,2010.754
2024-07-28,03:30,333-333-333,1990.007
2024-07-28,03:30,666-666-666,1978.511
2024-07-28,04:00,111-111-111,2010.85
2024-07-28,04:00,333-333-333,1990.943
2024-07-28,04:00,666-666-666,1979.283
2024-07-28,04:30,111-111-111,2010.859
2024-07-28,04:30,333-333-333,1991.708
2024-07-28,04:30,666-666-666,1979.97
2024-07-28,05:00,111-111-111,2010.976
2024-07-28,05:00,333-333-333,1992.659
2024-07-28,05:00,666-666-666,1980.6
2024-07-28,05:30,111-111-111,2011.036
2024-07-28,05:30,333-333-333,1993.206
2024-07-28,05:30,666-666-666,1980.948
2024-07-28,06:00,111-111-111,2011.223
2024-07-28,06:00,333-333-333,1994.055
2024-07-28,06:00,666-666-666,1981.051
2024-07-28,06:30,111-111-111,2012.037
2024-07-28,06:30,333-333-333,1994.699
2024-07-28,06:30,666-666-666,1981.069
2024-07-28,07:00,111-111-111,2012.572
2024-07-28,07:00,333-333-333,1995.519
2024-07-28,07:00,666-666-666,1981.632
2024-07-28,07:30,111-111-111,2013.1
2024-07-28,07:30,333-333-333,1996.197
2024-07-28,07:30,666-666-666,1981.687
2024-07-28,08:00,111-111-111,2014.068
2024-07-28,08:00,333-333-333,1996.28
2024-07-28,08:00,666-666-666,1982.517
2024-07-28,08:30,111-111-111,2014.33
2024-07-28,08:30,333-333-333,1996.971
2024-07-28,08:30,666-666-666,1982.7
2024-07-28,09:00,111-111-111,2015.086
2024-07-28,09:00,333-333-333,1997.296
2024-07-28,09:00,666-666-666,1982.743
2024-07-28,09:30,111-111-111,2015.154
2024-07-28,09:30,333-333-333,1997.825
2024-07-28,09:30,666-666-666,1983.347
2024-07-28,10:00,111-111-111,2015.569
2024-07-28,10:00,333-333-333,1998.388
2024-07-28,10:00,666-666-666,1983.751
2024-07-28,10:30,111-111-111,2016.096
2024-07-28,10:30,333-333-333,1998.621
2024-07-28,10:30,666-666-666,1984.577
2024-07-28,11:00,111-111-111,2016.798
2024-07-28,11:00,333-333-333,1998.971
2024-07-28,11:00,666-666-666,1985.525
2024-07-28,11:30,111-111-111,2017.246
2024-07-28,11:30,333-333-333,1999.414
2024-07-28,11:30,666-666-666,1985.934
2024-07-28,12:00,111-111-111,2017.924
2024-07-28,12:00,333-333-333,1999.771
2024-07-28,12:00,666-666-666,1986.908
2024-07-28,12:30,111-111-111,2018.145
2024-07-28,12:30,333-333-333,2000.386
2024-07-28,12:30,666-666-666,1987.36
2024-07-28,13:00,111-111-111,2018.366
2024-07-28,13:00,333-333-333,2001.185
2024-07-28,13:00,666-666-666,1987.894
2024-07-28,13:30,111-111-111,2019.205
2024-07-28,13:30,333-333-333,2001.269
2024-07-28,13:30,666-666-666,1988.161
2024-07-28,14:00,111-111-111,2019.813
2024-07-28,14:00,333-333-333,2002.189
2024-07-28,14:00,666-666-666,1989.011
2024-07-28,14:30,111-111-111,2020.054
2024-07-28,14:30,333-333-333,2003.094
2024-07-28,14:30,666-666-666,1989.38
2024-07-28,15:00,111-111-111,2021.039
2024-07-28,15:00,333-333-333,2003.462
2024-07-28,15:00,666-666-666,1990.241
2024-07-28,15:30,111-111-111,2021.996
2024-07-28,15:30,333-333-333,2003.642
2024-07-28,15:30,666-666-666,1990.696
2024-07-28,16:00,111-111-111,2022.363
2024-07-28,16:00,333-333-333,2004.55
2024-07-28,16:00,666-666-666,1991.62
2024-07-28,16:30,111-111-111,2022.719
2024-07-28,16:30,333-333-333,2004.767
2024-07-28,16:30,666-666-666,1992.347
2024-07-28,17:00,111-111-111,2023.008
2024-07-28,17:00,333-333-333,2005.588
2024-07-28,17:00,666-666-666,1992.917
2024-07-28,17:30,111-111-111,2023.294
2024-07-28,17:30,333-333-333,2005.667
2024-07-28,17:30,666-666-666,1993.322
2024-07-28,18:00,111-111-111,2023.467
2024-07-28,18:00,333-333-333,2006.316
2024-07-28,18:00,666-666-666,1993.934
2024-07-28,18:30,111-111-111,2024.249
2024-07-28,18:30,333-333-333,2007.007
2024-07-28,18:30,666-666-666,1994.549
2024-07-28,19:00,111-111-111,2024.953
2024-07-28,19:00,333-333-333,2007.517
2024-07-28,19:00,666-666-666,1994.988
2024-07-28,19:30,111-111-111,2025.013
2024-07-28,19:30,333-333-333,2008.304
2024-07-28,19:30,666-666-666,1995.791
2024-07-28,20:00,111-111-111,2025.94
2024-07-28,20:00,333-333-333,2008.685
2024-07-28,20:00,666-666-666,1996.739
2024-07-28,20:30,111-111-111,2026.833
2024-07-28,20:30,333-333-333,2009.017
2024-07-28,20:30,666-666-666,1997.207
2024-07-28,21:00,111-111-111,2027.252
2024-07-28,21:00,333-333-333,2009.179
2024-07-28,21:00,666-666-666,1997.511
2024-07-28,21:30,111-111-111,2027.712
2024-07-28,21:30,333-333-333,2009.801
2024-07-28,21:30,666-666-666,1997.682
2024-07-28,22:00,111-111-111,2028.19
2024-07-28,22:00,333-333-333,2010.522
2024-07-28,22:00,666-666-666,1998.313
2024-07-28,22:30,111-111-111,2028.563
2024-07-28,22:30,333-333-333,2010.936
2024-07-28,22:30,666-666-666,1998.806
2024-07-28,23:00,111-111-111,2029.335
2024-07-28,23:00,333-333-333,2011.334
2024-07-28,23:00,666-666-666,1999.059
2024-07-28,23:30,111-111-111,2029.809
2024-07-28,23:30,333-333-333,2012.198
2024-07-28,23:30,666-666-666,1999.283
