date,time,meter_ID,meter_value
2024-07-01,01:30,111-111-111,1391.944
2024-07-01,01:30,333-333-333,1379.786
2024-07-01,01:30,666-666-666,1355.053
2024-07-01,02:00,111-111-111,1392.484
2024-07-01,02:00,333-333-333,1379.807
2024-07-01,02:00,666-666-666,1355.443
2024-07-01,02:30,111-111-111,1392.679
2024-07-01,02:30,333-333-333,1379.972
2024-07-01,02:30,666-666-666,1356.146
2024-07-01,03:00,111-111-111,1393.257
2024-07-01,03:00,333-333-333,1380.49
2024-07-01,03:00,666-666-666,1356.197
2024-07-01,03:30,111-111-111,1394.049
2024-07-01,03:30,333-333-333,1380.557
2024-07-01,03:30,666-666-666,1356.546
2024-07-01,04:00,111-111-111,1394.214
2024-07-01,04:00,333-333-333,1381.085
2024-07-01,04:00,666-666-666,1356.89
2024-07-01,04:30,111-111-111,1394.865
2024-07-01,04:30,333-333-333,1381.864
2024-07-01,04:30,666-666-666,1357.097
2024-07-01,05:00,111-111-111,1395.341
2024-07-01,05:00,333-333-333,1382.263
2024-07-01,05:00,666-666-666,1357.327
2024-07-01,05:30,111-111-111,1396.052
2024-07-01,05:30,333-333-333,1382.273
2024-07-01,05:30,666-666-666,1357.986
2024-07-01,06:00,111-111-111,1396.388
2024-07-01,06:00,333-333-333,1382.938
2024-07-01,06:00,666-666-666,1358.876
2024-07-01,06:30,111-111-111,1396.823
2024-07-01,06:30,333-333-333,1383.245
2024-07-01,06:30,666-666-666,1358.986
2024-07-01,07:00,111-111-111,1397.435
2024-07-01,07:00,333-333-333,1383.808
2024-07-01,07:00,666-666-666,1359.715
2024-07-01,07:30,111-111-111,1398.055
2024-07-01,07:30,333-333-333,1383.883
2024-07-01,07:30,666-666-666,1359.742
2024-07-01,08:00,111-111-111,1398.178
2024-07-01,08:00,333-333-333,1384.288
2024-07-01,08:00,666-666-666,1360.409
2024-07-01,08:30,111-111-111,1398.689
2024-07-01,08:30,333-333-333,1384.737
2024-07-01,08:30,666-666-666,1361.309
2024-07-01,09:00,111-111-111,1399.4
2024-07-01,09:00,333-333-333,1385.602
2024-07-01,09:00,666-666-666,1362.156
2024-07-01,09:30,111-111-111,1399.625
2024-07-01,09:30,333-333-333,1386.427
2024-07-01,09:30,666-666-666,1362.885
2024-07-01,10:00,111-111-111,1400.297
2024-07-01,10:00,333-333-333,1387.401
2024-07-01,10:00,666-666-666,1363.771
2024-07-01,10:30,111-111-111,1401.148
2024-07-01,10:30,333-333-333,1388.276
2024-07-01,10:30,666-666-666,1364.638
2024-07-01,11:00,111-111-111,1401.21
2024-07-01,11:00,333-333-333,1388.705
2024-07-01,11:00,666-666-666,1365.399
2024-07-01,11:30,111-111-111,1402.176
2024-07-01,11:30,333-333-333,1389.02
2024-07-01,11:30,666-666-666,1365.701
2024-07-01,12:00,111-111-111,1403.094
2024-07-01,12:00,333-333-333,1389.179
2024-07-01,12:00,666-666-666,1366.279
2024-07-01,12:30,111-111-111,1403.67
2024-07-01,12:30,333-333-333,1389.967
2024-07-01,12:30,666-666-666,1366.712
2024-07-01,13:00,111-111-111,1404.451
2024-07-01,13:00,333-333-333,1390.618
2024-07-01,13:00,666-666-666,1367.544
2024-07-01,13:30,111-111-111,1405.427
2024-07-01,13:30,333-333-333,1390.789
2024-07-01,13:30,666-666-666,1367.601
2024-07-01,14:00,111-111-111,1405.794
2024-07-01,14:00,333-333-333,1391.494
2024-07-01,14:00,666-666-666,1367.927
2024-07-01,14:30,111-111-111,1406.499
2024-07-01,14:30,333-333-333,1391.918
2024-07-01,14:30,666-666-666,1368.193
2024-07-01,15:00,111-111-111,1406.646
2024-07-01,15:00,333-333-333,1392.906
2024-07-01,15:00,666-666-666,1368.195
2024-07-01,15:30,111-111-111,1407.215
2024-07-01,15:30,333-333-333,1392.942
2024-07-01,15:30,666-666-666,1369.043
2024-07-01,16:00,111-111-111,1407.47
2024-07-01,16:00,333-333-333,1393.09
2024-07-01,16:00,666-666-666,1369.264
2024-07-01,16:30,111-111-111,1407.491
2024-07-01,16:30,333-333-333,1393.408
2024-07-01,16:30,666-666-666,1370.065
2024-07-01,17:00,111-111-111,1408.133
2024-07-01,17:00,333-333-333,1393.517
2024-07-01,17:00,666-666-666,1370.434
2024-07-01,17:30,111-111-111,1408.971
2024-07-01,17:30,333-333-333,1393.765
2024-07-01,17:30,666-666-666,1371.344
2024-07-01,18:00,111-111-111,1409.792
2024-07-01,18:00,333-333-333,1393.872
2024-07-01,18:00,666-666-666,1371.656
2024-07-01,18:30,111-111-111,1410.656
2024-07-01,18:30,333-333-333,1394.563
2024-07-01,18:30,666-666-666,1371.815
2024-07-01,19:00,111-111-111,1410.879
2024-07-01,19:00,333-333-333,1394.673
2024-07-01,19:00,666-666-666,1372.475
2024-07-01,19:30,111-111-111,1411.136
2024-07-01,19:30,333-333-333,1395.053
2024-07-01,19:30,666-666-666,1373.149
2024-07-01,20:00,111-111-111,1411.587
2024-07-01,20:00,333-333-333,1395.71
2024-07-01,20:00,666-666-666,1374.075
2024-07-01,20:30,111-111-111,1411.973
2024-07-01,20:30,333-333-333,1396.293
2024-07-01,20:30,666-666-666,1374.682
2024-07-01,21:00,111-111-111,1412.825
2024-07-01,21:00,333-333-333,1397.291
2024-07-01,21:00,666-666-666,1374.97
2024-07-01,21:30,111-111-111,1413.454
2024-07-01,21:30,333-333-333,1397.949
2024-07-01,21:30,666-666-666,1375.325
2024-07-01,22:00,111-111-111,1414.246
2024-07-01,22:00,333-333-333,1398.757
2024-07-01,22:00,666-666-666,1376.306
2024-07-01,22:30,111-111-111,1415.138
2024-07-01,22:30,333-333-333,1399.501
2024-07-01,22:30,666-666-666,1376.677
2024-07-01,23:00,111-111-111,1415.922
2024-07-01,23:00,333-333-333,1400.429
2024-07-01,23:00,666-666-666,1377.613
2024-07-01,23:30,111-111-111,1416.769
2024-07-01,23:30,333-333-333,1400.589
2024-07-01,23:30,666-666-666,1378.017
