date,time,meter_ID,meter_value
2024-07-27,01:30,111-111-111,1981.823
2024-07-27,01:30,333-333-333,1963.661
2024-07-27,01:30,666-666-666,1954.157
2024-07-27,02:00,111-111-111,1981.943
2024-07-27,02:00,333-333-333,1964.561
2024-07-27,02:00,666-666-666,1954.849
2024-07-27,02:30,111-111-111,1982.812
2024-07-27,02:30,333-333-333,1964.82
2024-07-27,02:30,666-666-666,1955.111
2024-07-27,03:00,111-111-111,1983.269
2024-07-27,03:00,333-333-333,1965.729
2024-07-27,03:00,666-666-666,1955.411
2024-07-27,03:30,111-111-111,1983.991
2024-07-27,03:30,333-333-333,1966.411
2024-07-27,03:30,666-666-666,1955.412
2024-07-27,04:00,111-111-111,1984.917
2024-07-27,04:00,333-333-333,1967.072
2024-07-27,04:00,666-666-666,1955.764
2024-07-27,04:30,111-111-111,1985.41
2024-07-27,04:30,333-333-333,1967.11
2024-07-27,04:30,666-666-666,1956.274
2024-07-27,05:00,111-111-111,1985.694
2024-07-27,05:00,333-333-333,1967.876
2024-07-27,05:00,666-666-666,1956.312
2024-07-27,05:30,111-111-111,1986.066
2024-07-27,05:30,333-333-333,1968.803
2024-07-27,05:30,666-666-666,1957.268
2024-07-27,06:00,111-111-111,1986.991
2024-07-27,06:00,333-333-333,1969.661
2024-07-27,06:00,666-666-666,1957.902
2024-07-27,06:30,111-111-111,1987.611
2024-07-27,06:30,333-333-333,1970.183
2024-07-27,06:30,666-666-666,1958.158
2024-07-27,07:00,111-111-111,1988.505
2024-07-27,07:00,333-333-333,1970.425
2024-07-27,07:00,666-666-666,1958.186
2024-07-27,07:30,111-111-111,1989.454
2024-07-27,07:30,333-333-333,1971.098
2024-07-27,07:30,666-666-666,1959.009
2024-07-27,08:00,111-111-111,1990.428
2024-07-27,08:00,333-333-333,1972.069
2024-07-27,08:00,666-666-666,1959.32
2024-07-27,08:30,111-111-111,1990.67
2024-07-27,08:30,333-333-333,1972.977
2024-07-27,08:30,666-666-666,1959.531
2024-07-27,09:00,111-111-111,1991.012
2024-07-27,09:00,333-333-333,1973.665
2024-07-27,09:00,666-666-666,1959.563
2024-07-27,09:30,111-111-111,1991.992
2024-07-27,09:30,333-333-333,1974.11
2024-07-27,09:30,666-666-666,1960.12
2024-07-27,10:00,111-111-111,1992.916
2024-07-27,10:00,333-333-333,1974.384
2024-07-27,10:00,666-666-666,1960.651
2024-07-27,10:30,111-111-111,1993.783
2024-07-27,10:30,333-333-333,1975.342
2024-07-27,10:30,666-666-666,1961.063
2024-07-27,11:00,111-111-111,1994.586
2024-07-27,11:00,333-333-333,1976.24
2024-07-27,11:00,666-666-666,1961.735
2024-07-27,11:30,111-111-111,1995.306
2024-07-27,11:30,333-333-333,1977.045
2024-07-27,11:30,666-666-666,1962.205
2024-07-27,12:00,111-111-111,1995.86
2024-07-27,12:00,333-333-333,1977.153
2024-07-27,12:00,666-666-666,1963.172
2024-07-27,12:30,111-111-111,1996.215
2024-07-27,12:30,333-333-333,1978.079
2024-07-27,12:30,666-666-666,1963.793
2024-07-27,13:00,111-111-111,1997.19
2024-07-27,13:00,333-333-333,1978.253
2024-07-27,13:00,666-666-666,1964.429
2024-07-27,13:30,111-111-111,1997.256
2024-07-27,13:30,333-333-333,1978.417
2024-07-27,13:30,666-666-666,1964.928
2024-07-27,14:00,111-111-111,1998.081
2024-07-27,14:00,333-333-333,1978.489
2024-07-27,14:00,666-666-666,1965.871
2024-07-27,14:30,111-111-111,1998.55
2024-07-27,14:30,333-333-333,1979.216
2024-07-27,14:30,666-666-666,1966.657
2024-07-27,15:00,111-111-111,1998.923
2024-07-27,15:00,333-333-333,1979.992
2024-07-27,15:00,666-666-666,1967.498
2024-07-27,15:30,111-111-111,1999.486
2024-07-27,15:30,333-333-333,1980.045
2024-07-27,15:30,666-666-666,1967.745
2024-07-27,16:00,111-111-111,1999.655
2024-07-27,16:00,333-333-333,1980.521
2024-07-27,16:00,666-666-666,1968.651
2024-07-27,16:30,111-111-111,2000.085
2024-07-27,16:30,333-333-333,1981.217
2024-07-27,16:30,666-666-666,1969.462
2024-07-27,17:00,111-111-111,2000.665
2024-07-27,17:00,333-333-333,1981.558
2024-07-27,17:00,666-666-666,1970.057
2024-07-27,17:30,111-111-111,2001.54
2024-07-27,17:30,333-333-333,1982.335
2024-07-27,17:30,666-666-666,1970.068
2024-07-27,18:00,111-111-111,2002.28
2024-07-27,18:00,333-333-333,1982.772
2024-07-27,18:00,666-666-666,1970.749
2024-07-27,18:30,111-111-111,2002.888
2024-07-27,18:30,333-333-333,1983.212
2024-07-27,18:30,666-666-666,1971.234
2024-07-27,19:00,111-111-111,2003.339
2024-07-27,19:00,333-333-333,1983.67
2024-07-27,19:00,666-666-666,1971.983
2024-07-27,19:30,111-111-111,2004.026
2024-07-27,19:30,333-333-333,1984.046
2024-07-27,19:30,666-666-666,1972.722
2024-07-27,20:00,111-111-111,2004.552
2024-07-27,20:00,333-333-333,1984.594
2024-07-27,20:00,666-666-666,1972.884
2024-07-27,20:30,111-111-111,2005.494
2024-07-27,20:30,333-333-333,1985.107
2024-07-27,20:30,666-666-666,1973.205
2024-07-27,21:00,111-111-111,2006.117
2024-07-27,21:00,333-333-333,1985.556
2024-07-27,21:00,666-666-666,1973.312
2024-07-27,21:30,111-111-111,2006.869
2024-07-27,21:30,333-333-333,1985.601
2024-07-27,21:30,666-666-666,1974.064
2024-07-27,22:00,111-111-111,2006.879
2024-07-27,22:00,333-333-333,1985.682
2024-07-27,22:00,666-666-666,1974.805
2024-07-27,22:30,111-111-111,2007.247
2024-07-27,22:30,333-333-333,1986.463
2024-07-27,22:30,666-666-666,1975.206
2024-07-27,23:00,111-111-111,2007.755
2024-07-27,23:00,333-333-333,1987.146
2024-07-27,23:00,666-666-666,1975.543
2024-07-27,23:30,111-111-111,2008.204
2024-07-27,23:30,333-333-333,1987.971
2024-07-27,23:30,666-666-666,1976.449
