date,time,meter_ID,meter_value
2024-07-17,01:30,111-111-111,1757.907
2024-07-17,01:30,333-333-333,1740.572
2024-07-17,01:30,666-666-666,1729.453
2024-07-17,02:00,111-111-111,1758.552
2024-07-17,02:00,333-333-333,1741.416
2024-07-17,02:00,666-666-666,1729.649
2024-07-17,02:30,111-111-111,1758.689
2024-07-17,02:30,333-333-333,1741.682
2024-07-17,02:30,666-666-666,1729.764
2024-07-17,03:00,111-111-111,1759.451
2024-07-17,03:00,333-333-333,1742.498
2024-07-17,03:00,666-666-666,1729.771
2024-07-17,03:30,111-111-111,1760.15
2024-07-17,03:30,333-333-333,1742.74
2024-07-17,03:30,666-666-666,1729.939
2024-07-17,04:00,111-111-111,1760.745
2024-07-17,04:00,333-333-333,1742.836
2024-07-17,04:00,666-666-666,1730.297
2024-07-17,04:30,111-111-111,1760.939
2024-07-17,04:30,333-333-333,1743.406
2024-07-17,04:30,666-666-666,1731.034
2024-07-17,05:00,111-111-111,1761.493
2024-07-17,05:00,333-333-333,1743.726
2024-07-17,05:00,666-666-666,1731.457
2024-07-17,05:30,111-111-111,1762.124
2024-07-17,05:30,333-333-333,1744.075
2024-07-17,05:30,666-666-666,1732.206
2024-07-17,06:00,111-111-111,1762.663
2024-07-17,06:00,333-333-333,1744.18
2024-07-17,06:00,666-666-666,1732.754
2024-07-17,06:30,111-111-111,1762.914
2024-07-17,06:30,333-333-333,1744.922
2024-07-17,06:30,666-666-666,1733.453
2024-07-17,07:00,111-111-111,1763.739
2024-07-17,07:00,333-333-333,1745.424
2024-07-17,07:00,666-666-666,1733.699
2024-07-17,07:30,111-111-111,1764.565
2024-07-17,07:30,333-333-333,1746.178
2024-07-17,07:30,666-666-666,1734.528
2024-07-17,08:00,111-111-111,1765.368
2024-07-17,08:00,333-333-333,1746.706
2024-07-17,08:00,666-666-666,1735.139
2024-07-17,08:30,111-111-111,1765.77
2024-07-17,08:30,333-333-333,1747.441
2024-07-17,08:30,666-666-666,1735.661
2024-07-17,09:00,111-111-111,1766.178
2024-07-17,09:00,333-333-333,1747.521
2024-07-17,09:00,666-666-666,1736.376
2024-07-17,09:30,111-111-111,1766.604
2024-07-17,09:30,333-333-333,1748.266
2024-07-17,09:30,666-666-666,1736.513
2024-07-17,10:00,111-111-111,1767.119
2024-07-17,10:00,333-333-333,1749.024
2024-07-17,10:00,666-666-666,1737.242
2024-07-17,10:30,111-111-111,1767.568
2024-07-17,10:30,333-333-333,1749.221
2024-07-17,10:30,666-666-666,1737.903
2024-07-17,11:00,111-111-111,1768.099
2024-07-17,11:00,333-333-333,1749.382
2024-07-17,11:00,666-666-666,1737.936
2024-07-17,11:30,111-111-111,1768.591
2024-07-17,11:30,333-333-333,1750.02
2024-07-17,11:30,666-666-666,1738.783
2024-07-17,12:00,111-111-111,1768.998
2024-07-17,12:00,333-333-333,1750.784
2024-07-17,12:00,666-666-666,1738.82
2024-07-17,12:30,111-111-111,1769.575
2024-07-17,12:30,333-333-333,1750.97
2024-07-17,12:30,666-666-666,1738.992
2024-07-17,13:00,111-111-111,1769.771
2024-07-17,13:00,333-333-333,1751.611
2024-07-17,13:00,666-666-666,1739.841
2024-07-17,13:30,111-111-111,1770.77
2024-07-17,13:30,333-333-333,1751.81
2024-07-17,13:30,666-666-666,1740.711
2024-07-17,14:00,111-111-111,1771.405
2024-07-17,14:00,333-333-333,1752.496
2024-07-17,14:00,666-666-666,1740.859
2024-07-17,14:30,111-111-111,1772.255
2024-07-17,14:30,333-333-333,1753.293
2024-07-17,14:30,666-666-666,1741.374
2024-07-17,15:00,111-111-111,1772.908
2024-07-17,15:00,333-333-333,1754.124
2024-07-17,15:00,666-666-666,1741.584
2024-07-17,15:30,111-111-111,1773.892
2024-07-17,15:30,333-333-333,1754.758
2024-07-17,15:30,666-666-666,1742.463
2024-07-17,16:00,111-111-111,1773.912
2024-07-17,16:00,333-333-333,1755.723
2024-07-17,16:00,666-666-666,1742.502
2024-07-17,16:30,111-111-111,1774.573
2024-07-17,16:30,333-333-333,1755.804
2024-07-17,16:30,666-666-666,1743.425
2024-07-17,17:00,111-111-111,1775.297
2024-07-17,17:00,333-333-333,1756.448
2024-07-17,17:00,666-666-666,1744.197
2024-07-17,17:30,111-111-111,1775.531
2024-07-17,17:30,333-333-333,1756.45
2024-07-17,17:30,666-666-666,1744.548
2024-07-17,18:00,111-111-111,1775.662
2024-07-17,18:00,333-333-333,1756.717
2024-07-17,18:00,666-666-666,1744.892
2024-07-17,18:30,111-111-111,1776.448
2024-07-17,18:30,333-333-333,1757.449
2024-07-17,18:30,666-666-666,1745.183
2024-07-17,19:00,111-111-111,1776.505
2024-07-17,19:00,333-333-333,1758.033
2024-07-17,19:00,666-666-666,1745.954
2024-07-17,19:30,111-111-111,1776.753
